SRMR-reverb,SRMR-dereverb,SDR-reverb,SDR-dereverb,ESTOI-reverb,ESTOI-dereverb
2.1121152569421895,15.90551959289037,-3.1383936309807012,0.13817683716349516,0.29357713553882586,0.5625665969276559
2.9667149489283116,12.37653597541777,0.6545435722921826,-0.009911831506283374,0.3478604413034703,0.6135686677200739
2.5307196106611753,13.771832885565464,-1.8046442582247,-0.976054942085191,0.281647483814393,0.5309255936714244
3.9889260807379485,13.536906112308701,0.6611009903075624,1.2794512902303121,0.35428410938852334,0.5876205096214551
10.064655089477075,17.45267877631334,8.88680681892495,1.0709018266654056,0.7125259748965505,0.7801671384351974
3.8751641139841317,11.97174498034942,1.840856844408588,1.507451886820363,0.47396609606516754,0.7009345457917168
2.241462949565794,15.085810700869631,-3.8331300773619024,2.8074970811117543,0.18609878377372477,0.3453377786178853
4.685823492006299,23.45616785383007,-6.619080772415776,-1.3738157967131006,0.22739108465624444,0.5216447924834146
2.6450108203441727,17.032358475570607,-1.9018634287365463,-1.3082200986247081,0.26698852697626657,0.5463221917169163
2.3928558435368594,15.86344823677625,-4.55602213047634,1.1166122728449677,0.26686719881565324,0.5367770166326071
1.3976544091554608,9.316324567544298,-2.5802906075321754,-6.010798836006206,0.32524773173403837,0.552129463293068
2.0708240475334554,10.868664766753403,0.6342305088931032,-7.771726979953259,0.41591071567925886,0.5996709965960084
1.5179926235891186,10.563467822477477,-1.5956942373381164,-5.3461886909344924,0.37951403020298513,0.5933951808919173
2.3924666666679437,11.646648396550708,1.511809936692432,-6.441784540508838,0.4290074586968308,0.5959717448540942
5.091714889915107,9.349464825199219,7.370714594512821,-7.13212614408522,0.7468178832637878,0.8314192143576232
2.9054819733630737,8.826775990257577,1.9874351986029248,-6.332670412374275,0.5322718942581024,0.7050711539287523
1.1000840733423847,9.319627257655432,-3.2864498529385493,-8.462907034956443,0.2742179553384941,0.4902378430429884
1.5774278281557286,9.18450208809106,-6.805913352235994,-4.958092573794593,0.3110857448755376,0.5529275573662894
1.3786139996776559,9.7599279971251,-2.3886863632952573,-7.842655891469063,0.3677544669596398,0.5770768282511884
1.9143646146091038,9.940972333801202,-6.641969133950788,-5.7612390916849545,0.30478816006933507,0.5353258976016119
1.5297563910433243,6.278531938073823,-3.19579808414056,0.03506149198252443,0.3565032033408526,0.528803909923392
2.5266972706869897,5.958235226787134,1.4975156310142945,0.4222926309570779,0.46779282089377516,0.6262935197576205
1.8603991144097443,5.23568345049462,-2.042341808687049,0.39748351029445855,0.4021652837305731,0.5670717931837818
2.625668568462603,6.79362251291447,1.815667339385509,0.5842308780181973,0.4678813232249966,0.6391142733552043
4.279336193175009,6.1095856794404995,7.6463158357400065,-1.2837059763871355,0.7760024368715381,0.8088149593627975
2.3893346151856396,4.908146445342165,1.242186079153453,0.653919859556077,0.5762731013980812,0.7061687618739628
1.550279284983537,5.024803823887509,-2.827632626721281,0.25407824237141846,0.2699524700994771,0.4281386213676494
1.38499815223212,4.230641845742779,-7.964894456833685,-3.250134839045762,0.27697655635251,0.5137907343912612
1.9128955073184577,6.052449198767978,-1.7043858329644543,0.735035502171567,0.34131360710009245,0.5395876658202686
2.3516460261965695,5.167270048555917,-3.0229293331058,-2.641727771600189,0.3063335930910455,0.5250459103677801
2.842652507721341,10.941769974077207,-2.741458062825328,1.3849603197664815,0.3023015413418644,0.5808808657681492
5.619649064755041,15.01869329156235,1.9709886811477884,-1.5261741160000706,0.4593367409841451,0.6089530817106543
3.8776600720534984,11.985984515508491,-0.042148084381870635,0.18109704515131983,0.3769200255514694,0.5496932108096372
6.41972227329551,13.17582913479858,2.0192073343555577,0.8439725174413548,0.46003224285068,0.583842338988062
8.969189890197747,12.270623757942802,6.561301048424425,0.7980583631353726,0.7795210492580759,0.8176913847698072
6.453608851204235,12.286562987559668,3.1356001811106355,-0.07704104662710924,0.6294522372268889,0.7114340562310428
2.4108026122513553,11.772775921283523,-2.518170248669321,-0.35687327977886163,0.25496208182584185,0.46058470347488084
3.0996814004342355,10.016656412269729,-5.321472572687624,-0.2521554475596603,0.2648784859272741,0.565481697813845
3.143290734990238,13.537691905378974,-1.847345904560993,1.386759914602759,0.3499883461293216,0.5544577580548069
2.9081764134276127,10.291971765167485,-5.203212303656972,-1.2317817214684181,0.2556832126514635,0.554159448258462
1.2096977805432791,4.593762178834031,-2.595380926821801,-5.958489442103028,0.36417778026248765,0.49811888133922005
1.5902328852655159,4.211469210384573,0.7177642173681115,-4.258514686729069,0.38979234142375124,0.5332315101377308
1.344852637429213,3.7777695886751093,-0.9013404347362424,-8.273046531892804,0.3547968601363275,0.5067830546102811
1.699221222973687,4.254594556674507,0.9055939867502939,-3.8526708811470516,0.389213779316575,0.5287125002198778
2.776695749724297,4.533180457403291,7.1666196183880935,-4.11000592568865,0.7097238244623651,0.7896050553459387
2.0755771698409413,4.5467746314458415,2.247673699824491,-5.326989034300112,0.5499145298863893,0.6447176548470857
0.8750127547818884,3.460964024709324,-3.6104326200429515,-6.007069302324204,0.21284288429418918,0.3736424115436366
1.3317621585421788,5.033858924023449,-8.609481714067263,-6.808254115185037,0.25062274980060556,0.478383934165894
1.3270847834865693,4.273768814645953,-2.156018877751957,-4.552113312070064,0.3429398650057115,0.5234218902699602
1.4122721984246354,4.668912699602367,-7.640622092016195,-10.972022024888211,0.2506112107972883,0.44118263142935465
0.8793342904429249,3.8066986926052495,-2.181830383428914,-4.176731640141635,0.3003810711553757,0.4616124116315777
1.3405322860670332,3.9806169443761426,0.7634876035687184,-3.2554276020650796,0.37312399269271856,0.5393155630834744
1.1686333818282015,3.9519227018597967,-0.6168850567946695,-2.99667506033583,0.34210534083894373,0.4539861798492339
1.2551671921539946,3.3593613838275793,0.02215735896300136,-5.181180263597982,0.39342946614924834,0.5099510054405356
2.5643788709924284,4.9074126301065375,7.401323217525206,0.9990274276050124,0.7198707048833852,0.7419201919611649
1.9682519306465671,4.738076353740489,2.763249324844337,-1.8405021098267158,0.5298609060853594,0.676028635666314
0.7951171149053545,2.5435686822595076,-4.153454648662299,-2.362705080993199,0.18610070301966167,0.3425862487733077
0.9623414474145465,2.7996609264608563,-6.391659132474896,-1.3838318395194051,0.2462569687526292,0.47343231720844026
0.9337121926479091,3.988133168670347,-1.4489637676007963,-2.088658251060137,0.3179655559162105,0.4345544512413662
0.8050149597026172,3.1167506847092503,-5.336557896866926,-2.0323828102372183,0.26300144053775754,0.4367314511195703
1.6746396758023212,15.585921990146675,-2.5374923004045047,-8.935516092815357,0.24643712391626488,0.4503254560779925
2.9594306013349083,16.862331954123952,0.6364303628578509,-5.13207476739037,0.35244365404809874,0.5612829537612385
2.3178576353943785,16.409297877846658,-1.7180063290736989,-7.498250157452806,0.2974196998443114,0.5541628966580451
2.599749050908915,14.56381148210784,0.7278852242574557,-6.430952325495656,0.33042825286873273,0.5816101119253743
8.86044820585157,18.393964031144414,8.53890354089621,-6.265611093069675,0.7368146150503531,0.7913550635672182
4.62580395245523,17.99853274927065,2.540103811130943,-5.302395284966068,0.4678757857279424,0.6355997593758561
1.4195194324849367,10.586410398061954,-3.9179529120542584,-8.070684130904906,0.1983433721514407,0.43406575470954023
2.1999822028468166,13.345468005448058,-6.78071959726317,-6.980567345766669,0.22779795507712455,0.517727973470482
2.1904746323879474,16.332742793726432,-2.777819581567884,-5.6504606060488385,0.26945214722286753,0.5400339232999697
2.3329736708735025,17.74539876341397,-5.906815144401705,-4.6683808840565,0.2505108958085238,0.48596206985096085
1.3893473095912372,10.304764450823807,-2.654109430620641,-3.4713463954876493,0.326646261350664,0.5047963773191549
2.5773247805390365,14.828857471215827,0.5528691968497895,-2.988706828250216,0.4173792200431422,0.6028233227021125
1.7681069165717413,12.7488977559976,-1.775373310970928,-3.722202222659053,0.3662584526398549,0.5797585075979932
2.626377467896962,12.945746247133787,1.2247885828339269,-3.1081307335441553,0.405699206191986,0.5904720614286493
7.9558816793317835,15.472208677109002,7.818425716578487,-0.149506672330102,0.7475562693285297,0.8009986896901947
4.7209786279835475,15.127148799938432,2.119868196707272,-1.0646424232076614,0.5708244584997219,0.7060683699731543
1.3244237383150137,12.054492656006508,-2.785828326390902,-2.3467408568545065,0.30132847169354665,0.48662842809584556
1.9164941179970838,13.13491386414853,-5.182248206362211,-1.1456385214987446,0.2654589661564127,0.5015921640961375
1.5841137605330897,12.133327249953007,-2.250448802628155,-1.6370046380026961,0.3550524711558495,0.6024404159476273
1.8625607143811607,12.885795581025697,-4.400865436800661,-0.4618553912148365,0.33819454573390384,0.5320481728462755
1.1015325726710905,4.7703941917888875,-3.420583015231508,-4.039206006419878,0.221921499214204,0.3985145581281476
1.8806976916526923,4.818836546014944,1.1979876550407078,-3.7462882170248375,0.33761700860391275,0.5277980166033011
1.289648996434076,4.513480091605142,-1.3620997856328718,-5.4487836479680665,0.23054664141552772,0.467517530670079
2.027960573583119,5.333915149367646,1.2016250628658405,-4.5242617376174055,0.33317738489675175,0.5530965300491971
3.737642820193978,5.798741957193367,7.555632157346466,-3.4882285081080324,0.6664686091969654,0.7344802099109712
2.6250472789876382,5.661708873248732,2.380947836167631,-3.19359010771741,0.46918818015049196,0.6151862385414185
0.9891589642047862,3.602757582151155,-4.206532290562671,-8.002332463001437,0.14670375027760824,0.39581515607557743
1.4342237252033785,3.918118138919753,-7.171455173532975,-5.089947814013998,0.19402859854401758,0.442246651672899
1.227656380313832,4.481396772782083,-2.0897607839075363,-2.4182211032290524,0.23739871641593777,0.47193462856372903
1.3534062387456884,4.444691145980986,-5.631861809821796,-4.058032976876054,0.22206557903097998,0.43244213967938594
1.3187992245443834,7.777050928528497,-3.113887193353411,-5.170829680281015,0.28445568063067556,0.5098112214279612
2.9786162157083127,9.583061516060985,1.3579989843434224,-4.225853691187327,0.3721407930855493,0.5674843584228483
1.9836228283748374,8.821212182808194,-1.2307465005703988,-3.6068658524298423,0.3246336240775812,0.5123249069624531
2.70971481269367,9.61542671967321,1.3082698793295913,-1.0222695104071826,0.3279317372769182,0.5349617743741008
4.616184036218273,6.90602981419386,6.701685469729741,-2.908162925916856,0.7259641109588526,0.7649660024009021
3.099603069555492,7.862649692118591,2.0240959517155757,-4.215629975993806,0.4650944424978241,0.5974532261626879
1.2203660092747286,7.16972598770804,-3.397150077334306,-3.5119059574208302,0.15320915224318926,0.3798421655781287
1.5492833009018356,7.405381176294031,-6.873153576118144,-6.0141322029314,0.2214780779273152,0.5081699581521711
1.747996580313889,8.366393161695234,-2.3342117316472173,-4.808801056465718,0.29047385923203867,0.4937707030813023
1.769353803223707,7.1789429859234035,-6.060214780235505,-5.405185480303006,0.2623151577126161,0.4607323201330353
1.5385520145585128,8.896537295410228,-2.8712534217833223,-5.04947087402964,0.2889202348482471,0.5381886156455006
2.376375167095775,8.314622655147174,0.8967764690285978,-5.539485313769639,0.4284047177943424,0.6085645280862224
1.7910499987328097,8.435917079189561,-1.6729416741086636,-7.490299262249337,0.3156266848029269,0.5986261785767814
2.322878675912444,8.114599088697268,0.45907579493204775,-4.536277445969844,0.39055620009250325,0.6053159160463308
7.327093027278102,12.550149876449275,8.586525845078135,-5.03208881360748,0.77487456519385,0.8052556706077234
3.987121937697326,10.036689627232342,2.6323324931563556,-4.020260315028747,0.5521580889885643,0.7137898702454678
1.2962991346072785,7.58317474232376,-4.004284470912267,-6.242730420404237,0.2543890097251532,0.4620630062198152
1.9201530045990922,10.241595714498759,-5.988430819890008,-5.914452428010071,0.2249643223248625,0.5175548937035652
1.5294960068412324,7.28420149770668,-2.1526667280371576,-3.5285522589509775,0.3071747203772597,0.5675166930641969
1.7944917624726366,10.335497254091392,-5.279039137925617,-5.025120064051935,0.24251760661613558,0.503134935880669
1.1376415969194962,4.010005185665767,-2.7560757837197505,-4.2726263420942,0.3086429128461372,0.5555599980736999
1.3386848976080328,3.7368813090649207,0.6405706159264928,-2.9383477295868317,0.3740364868691874,0.598315162321479
1.0656049890804324,3.534919438612601,-1.3593636799352435,-4.030692642883044,0.3384540805791251,0.5587349497774516
1.607159873168696,4.426434981167955,0.9793976710290669,-3.9884488960053894,0.39904814921903364,0.6136063966736631
2.6900275793400317,4.1589480465430535,7.819098083092207,-2.4432047929746625,0.7283479622261049,0.7930513119436363
1.933757103102964,3.6590909673216463,2.4585905097508465,-5.010175657262414,0.5532324353448254,0.7022827436427095
0.873630282774805,2.9005935474962947,-4.058059209912916,-7.781707702790582,0.21823716768146045,0.4333034895301193
1.2731594878902264,3.421795012766723,-6.9945069674757,-4.337358749159749,0.23433606147385608,0.5192623994140393
1.0109215122363133,3.022681681301288,-1.7601654343013848,-2.1786396150134895,0.3215403383289374,0.5652412191234175
1.2233898528331715,3.4146616534614394,-6.200172369484872,-5.449649551508459,0.2882715423752549,0.577372727443983
2.2758115619710293,11.537571425435875,-5.339917116342238,-0.22911584058907958,0.2836371667440762,0.6029335875585816
3.726581148917477,16.19234624207109,1.111340550113837,2.8199525327312958,0.33005974732550053,0.5647139487310191
2.481224996564469,15.386250236935437,-2.118525598250296,2.5683898599208725,0.33483187672755776,0.5709188025312258
4.853087484082946,18.75759282650061,1.7256401582513026,2.563791594481753,0.44587872627253544,0.5892455128258136
9.929095642093213,18.771687855427622,8.173821951895219,0.08228828161701285,0.7486867841736513,0.8000706571131051
3.816879567588711,10.74873463259488,-1.5488182347500317,-2.162306733339359,0.5275847437655584,0.6783151001094846
2.283281894377197,9.282960602642211,-3.6380521510624826,-1.402398156857882,0.25249285468628285,0.4808597418897017
3.996503260329538,13.698833672708657,-8.382865289273798,-3.0109576792174293,0.3131087091728073,0.5761692015229386
2.03996547779171,10.961825092224759,-2.8833270403636684,1.096160994483307,0.3565138154286699,0.6107337392236515
2.8561364795976845,8.243005540253801,-5.530067095916608,-0.15905885683445478,0.31219829446976544,0.5546488522904653
1.5029838965327191,7.120946706557511,-2.613047133187031,-3.4332229892477697,0.3334083554634069,0.5733337364468207
2.4869459961797085,7.167082874190141,0.535497579359467,-2.463021716134244,0.4435595793954386,0.6254139733981323
1.919627935155498,7.214956258702135,-1.4593184956557137,-3.4454979584008827,0.35339469383365546,0.6085892890167156
2.7609427210074733,7.418319805965128,0.4287400490365311,-3.7610318446616384,0.420472872396614,0.6306337671756449
5.795220760962593,8.12046142071128,8.136055709902497,-3.584146201001302,0.7979213312543589,0.8530811317835446
4.006519467302599,7.933769900796027,3.3901867468684808,-2.93869658530658,0.5786670745370164,0.7139565703714454
1.0891755933249854,4.983016001246206,-3.5032642786048434,-4.244207894856421,0.20085848673818588,0.44374802889614157
2.0030676668501055,7.606154354630211,-5.257167164620014,-3.746038675424484,0.276137738755965,0.6117003492290981
1.7605725693860363,6.507137799484441,-2.5355038876841105,-5.784688331194023,0.3293661571605395,0.6177126416493528
1.4577477598492983,6.428219789112152,-4.552879966870807,-3.542991377194827,0.27383756031567963,0.555010435888444
1.746189494982531,11.184881044998454,-3.1384968037850025,-3.9141239294536065,0.29515015372553455,0.469326303186257
2.473064388394622,9.763377339834262,0.22983943568223836,-3.007806933897811,0.38963193652649325,0.5975311957335565
1.9616944317089222,10.121824727427922,-1.5836975544422984,-4.923532041469993,0.31983414925916714,0.5574079433931816
2.506067801971418,8.951967180769776,1.0193428348027234,-4.376822394626273,0.4152394305756772,0.5957198767957153
6.134862930958254,10.848103739898699,8.492818822344498,-3.803852485078274,0.7688984847807813,0.8038616096011234
3.744959477176808,9.900652988509773,1.5301067752728594,-1.5009932236962884,0.5241537780136335,0.6739708214536465
1.4765807299655558,9.499644871977093,-3.255217910148962,-4.266959788502392,0.24845922934285386,0.4254151321117691
2.353826648860389,8.674310579828317,-5.96697935673265,-2.0888636688102524,0.2509129209713729,0.5244301428854742
2.0688660690920107,10.705196385414402,-1.9413355021123733,-4.316344592840907,0.34756751397055535,0.5501266852143064
2.1509193155404334,9.06016370060328,-5.000175547253009,-2.0064273290446786,0.2895999462293472,0.5557897994636648
1.8080207985264367,10.968010012624227,-1.766723406700002,-2.454783971243381,0.34271379762145243,0.4960243861482454
3.3840910938195763,11.03265163749665,1.2307155532366048,-1.9570269304155756,0.4399985987733716,0.6220276867726862
2.545063524642307,11.181879788560252,-0.8267066866754309,-4.773443914619195,0.298840115896292,0.528943419432295
3.437830497136941,11.444730452407777,1.265208261526406,-5.5640951418569955,0.4361168353217706,0.5913413074841595
6.892079898928538,10.503699012360489,7.85970702310607,-3.8625637311935037,0.787447282686699,0.8073416106359259
4.60073979156258,9.73377508877294,2.8588611625887044,-3.1722351272321143,0.5496080250145987,0.692090300150152
1.3017908676603231,8.7649232429816,-3.023167258444227,-4.010832855130747,0.2356090284272476,0.4582519990224622
1.9549354791387878,8.805957114754744,-6.954714180397481,-5.5829975507343,0.2524271524921591,0.5753085319433552
2.36809251370384,11.318420779224363,-1.3551772522333325,-4.032769025540357,0.31094161497308415,0.5742159720739004
1.8650157290714708,9.46016680978898,-7.0579354603258295,-3.368077476346344,0.28365183007536987,0.5230615750898727
1.6031811288241107,6.139947414691531,-2.788895940263907,-3.1764631031947568,0.3474988071871828,0.637471936778547
3.17671670527236,7.155762005026038,0.7879161640376233,-1.0800309124100516,0.41751846508999296,0.6807978892314741
2.458446548519373,6.7869361412567555,-1.337065527441803,-4.208005450345883,0.3699220093932038,0.605585566068976
3.2940565391275283,7.1064277122729615,1.1720379860210453,-3.361252965454662,0.4259023010592192,0.6695464742577542
5.95872696412567,7.71917136649911,7.915640085604033,-2.1468673096054,0.7747599239424047,0.8758472515099445
4.746993504458232,7.605635703267555,3.645143951638068,-2.9109857513405806,0.569773926988779,0.7559391872374416
1.4175500939970556,7.210644973937953,-2.999615535847603,-3.0281204466104024,0.2583216927796646,0.5405183750418239
2.0148946434830544,6.846594527171079,-5.923109584380965,-5.6633593401656075,0.3027904237947615,0.6116091867434481
2.094139086445141,6.196124667241889,-2.078241982631729,-2.2139684042151013,0.3361581150483481,0.5668021456558339
1.8220693162058175,6.613697510283982,-5.181201015194166,-5.028249865650505,0.29534828794634044,0.5933046362578476
2.016867607240193,15.596924724472302,-1.8391082977353226,-5.912129930761401,0.35636017017894456,0.5074010337995619
2.1758267481983466,11.484270000348252,-0.9284024402744812,-6.596155171756561,0.4289140112234211,0.5677945892732539
2.5659581024674782,14.589096569299103,-1.820121198939687,-4.388350613705839,0.3564807824290246,0.5655664468954548
2.2629749690580128,10.352736309322047,-0.09369898572177962,-7.026690048822115,0.41468844221330553,0.5439305543100007
6.903375900169332,12.993024838057071,8.701148302093296,0.40921572152249774,0.7891015440055845,0.7948706571338852
3.3924571125533327,10.311992587003717,2.633472160953902,-4.86677635483855,0.5495085335201971,0.6357959879580474
1.9724875487339466,12.327621335069201,-3.360909528128573,-6.64999344651619,0.22274043897524615,0.36898222693403204
2.156767862565791,12.983293814080946,-5.422344717962371,-4.663004017386816,0.2794597759893429,0.4512969055762949
2.4409309258101985,14.213818213589418,-1.2676566505298046,-5.6671309229463676,0.33081582564393375,0.4961653750522211
2.7557833082100593,14.173018741016032,-4.411879717362666,-3.560673540178154,0.28652268556132393,0.45353381813208127
1.1188837390493254,5.061471862328421,-2.496131363188971,-6.866690237552864,0.3531410379820646,0.5697820913192521
1.6050694632686384,4.672100053207925,0.41826390114607986,-5.087222769377821,0.4279718664621935,0.6644288451059184
1.340454925226567,5.0370815490206216,-1.5409338299358244,-7.937718380533957,0.3533812231463915,0.5865324639084318
1.636137047219084,4.669927705624758,0.31097199757041827,-5.745666561414038,0.406504581503732,0.6354196446572677
3.3428952473603184,5.2771684087734805,7.631895560475595,-5.6360820109763505,0.7163733043090897,0.8113043396718637
2.6806996827040535,5.84315891757617,3.1412532069233645,-5.755021785918233,0.5559954935606646,0.7066728905835076
0.7983459950693073,3.8048729095101885,-3.4213368314410477,-8.639348321606013,0.2549979044369189,0.5167809960065906
1.3165503136211563,4.58197317553166,-6.667204895552233,-6.924098591000421,0.27772398692794514,0.5916173322756931
1.0978167533171082,4.162317185836202,-1.6259931669306433,-7.904648820557368,0.35704778456182557,0.5880033583221242
1.1687428643447908,4.795049070714639,-6.10243920192638,-7.410040711083914,0.29137369107975447,0.5887616539149506
1.8688335656127113,13.888088090761588,-2.8217295771925865,-2.5777365543417075,0.2688419931813593,0.5465867013204315
2.21192781674176,12.681703574092513,-0.09459740688293039,-0.6639817120535285,0.34643836716863435,0.6241189994114624
